"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween"
"466248","mrk","13","17","1",",1446579,",",1223253,",0,"[{'id': 1446579, 'book_id': 'mrk', 'chapter': '13', 'verse': '17', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1223253, 'book_id': 'mrk', 'chapter': '13', 'verse': '17', 'word_num': 1, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
"466883","mrk","14","21","10",",1447256,",",1224166,",0,"[{'id': 1447256, 'book_id': 'mrk', 'chapter': '14', 'verse': '21', 'word_num': 11, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1224166, 'book_id': 'mrk', 'chapter': '14', 'verse': '21', 'word_num': 15, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
"472868","luk","6","24","1",",1453651,",",1232665,",0,"[{'id': 1453651, 'book_id': 'luk', 'chapter': '6', 'verse': '24', 'word_num': 1, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1232665, 'book_id': 'luk', 'chapter': '6', 'verse': '24', 'word_num': 1, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
"472876","luk","6","25","0",",1453660,",",1232677,",0,"[{'id': 1453660, 'book_id': 'luk', 'chapter': '6', 'verse': '25', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1232677, 'book_id': 'luk', 'chapter': '6', 'verse': '25', 'word_num': 0, 'word': 'Woe', 'occurrence': 1}]","Woe",1,"οὐαὶ = Woe",0.38461538461538464,10,0,0
"472891","luk","6","26","0",",1453675,",",1232702,1232703,1232704,",0,"[{'id': 1453675, 'book_id': 'luk', 'chapter': '6', 'verse': '26', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,2,"[{'id': 1232702, 'book_id': 'luk', 'chapter': '6', 'verse': '26', 'word_num': 0, 'word': 'Woe', 'occurrence': 1}, {'id': 1232703, 'book_id': 'luk', 'chapter': '6', 'verse': '26', 'word_num': 1, 'word': 'to', 'occurrence': 1}, {'id': 1232704, 'book_id': 'luk', 'chapter': '6', 'verse': '26', 'word_num': 2, 'word': 'you', 'occurrence': 1}]","Woe to you",3,"οὐαὶ = Woe to you",0.038461538461538464,1,0,0
"477930","luk","11","42","1",",1458799,",",1239543,",0,"[{'id': 1458799, 'book_id': 'luk', 'chapter': '11', 'verse': '42', 'word_num': 1, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1239543, 'book_id': 'luk', 'chapter': '11', 'verse': '42', 'word_num': 1, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
"477959","luk","11","43","0",",1458829,",",1239583,",0,"[{'id': 1458829, 'book_id': 'luk', 'chapter': '11', 'verse': '43', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1239583, 'book_id': 'luk', 'chapter': '11', 'verse': '43', 'word_num': 0, 'word': 'Woe', 'occurrence': 1}]","Woe",1,"οὐαὶ = Woe",0.38461538461538464,10,0,0
"477975","luk","11","44","0",",1458846,",",1239603,",0,"[{'id': 1458846, 'book_id': 'luk', 'chapter': '11', 'verse': '44', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1239603, 'book_id': 'luk', 'chapter': '11', 'verse': '44', 'word_num': 0, 'word': 'Woe', 'occurrence': 1}]","Woe",1,"οὐαὶ = Woe",0.38461538461538464,10,0,0
"478028","luk","11","47","0",",1458900,",",1239678,",0,"[{'id': 1458900, 'book_id': 'luk', 'chapter': '11', 'verse': '47', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1239678, 'book_id': 'luk', 'chapter': '11', 'verse': '47', 'word_num': 0, 'word': 'Woe', 'occurrence': 1}]","Woe",1,"οὐαὶ = Woe",0.38461538461538464,10,0,0
"478117","luk","11","52","0",",1458989,",",1239798,",0,"[{'id': 1458989, 'book_id': 'luk', 'chapter': '11', 'verse': '52', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1239798, 'book_id': 'luk', 'chapter': '11', 'verse': '52', 'word_num': 0, 'word': 'Woe', 'occurrence': 1}]","Woe",1,"οὐαὶ = Woe",0.38461538461538464,10,0,0
"481587","luk","17","1","13",",1462512,",",1244559,1244560,1244561,1244562,",0,"[{'id': 1462512, 'book_id': 'luk', 'chapter': '17', 'verse': '1', 'word_num': 14, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,3,"[{'id': 1244559, 'book_id': 'luk', 'chapter': '17', 'verse': '1', 'word_num': 17, 'word': 'woe', 'occurrence': 1}, {'id': 1244560, 'book_id': 'luk', 'chapter': '17', 'verse': '1', 'word_num': 18, 'word': 'to', 'occurrence': 3}, {'id': 1244561, 'book_id': 'luk', 'chapter': '17', 'verse': '1', 'word_num': 19, 'word': 'the', 'occurrence': 2}, {'id': 1244562, 'book_id': 'luk', 'chapter': '17', 'verse': '1', 'word_num': 20, 'word': 'one', 'occurrence': 1}]","woe to the one",4,"οὐαὶ = woe to the one",0.038461538461538464,1,0,0
"484571","luk","21","23","1",",1465521,",",1248722,",0,"[{'id': 1465521, 'book_id': 'luk', 'chapter': '21', 'verse': '23', 'word_num': 0, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1248722, 'book_id': 'luk', 'chapter': '21', 'verse': '23', 'word_num': 1, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
"485133","luk","22","22","11",",1466095,",",1249520,",0,"[{'id': 1466095, 'book_id': 'luk', 'chapter': '22', 'verse': '22', 'word_num': 11, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1249520, 'book_id': 'luk', 'chapter': '22', 'verse': '22', 'word_num': 13, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
"529517","1co","9","16","13",",1512952,",",1311387,",0,"[{'id': 1512952, 'book_id': '1co', 'chapter': '9', 'verse': '16', 'word_num': 11, 'word': 'οὐαὶ', 'occurrence': 1, 'strong': 'G37590', 'lemma': 'οὐαί', 'morph': 'Gr,IE,,,,,,,,'}]","οὐαὶ",1,0,"[{'id': 1311387, 'book_id': '1co', 'chapter': '9', 'verse': '16', 'word_num': 22, 'word': 'woe', 'occurrence': 1}]","woe",1,"οὐαὶ = woe",0.46153846153846156,12,0,0
