"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween"
"464888","mrk","11","11","6",",1445090,",",1221321,",0,"[{'id': 1445090, 'book_id': 'mrk', 'chapter': '11', 'verse': '11', 'word_num': 6, 'word': 'ἱερόν', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,ANS,'}]","ἱερόν",1,0,"[{'id': 1221321, 'book_id': 'mrk', 'chapter': '11', 'verse': '11', 'word_num': 7, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱερόν = temple",0.04081632653061224,4,0,0
"464962","mrk","11","15","8",",1445168,",",1221425,",0,"[{'id': 1445168, 'book_id': 'mrk', 'chapter': '11', 'verse': '15', 'word_num': 8, 'word': 'ἱερὸν', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,ANS,'}]","ἱερὸν",1,0,"[{'id': 1221425, 'book_id': 'mrk', 'chapter': '11', 'verse': '15', 'word_num': 10, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱερὸν = temple",0.1326530612244898,13,0,0
"464970","mrk","11","15","16",",1445178,",",1221442,",0,"[{'id': 1445178, 'book_id': 'mrk', 'chapter': '11', 'verse': '15', 'word_num': 18, 'word': 'ἱερῷ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,DNS,'}]","ἱερῷ",1,0,"[{'id': 1221442, 'book_id': 'mrk', 'chapter': '11', 'verse': '15', 'word_num': 27, 'word': 'temple', 'occurrence': 2}]","temple",1,"ἱερῷ = temple",0.2653061224489796,26,0,0
"464993","mrk","11","16","10",",1445201,",",1221471,",0,"[{'id': 1445201, 'book_id': 'mrk', 'chapter': '11', 'verse': '16', 'word_num': 9, 'word': 'ἱεροῦ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,GNS,'}]","ἱεροῦ",1,0,"[{'id': 1221471, 'book_id': 'mrk', 'chapter': '11', 'verse': '16', 'word_num': 11, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱεροῦ = temple",0.09183673469387756,9,0,0
"465143","mrk","11","27","10",",1445383,",",1221704,",0,"[{'id': 1445383, 'book_id': 'mrk', 'chapter': '11', 'verse': '27', 'word_num': 8, 'word': 'ἱερῷ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,DNS,'}]","ἱερῷ",1,0,"[{'id': 1221704, 'book_id': 'mrk', 'chapter': '11', 'verse': '27', 'word_num': 12, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱερῷ = temple",0.2653061224489796,26,0,0
"465830","mrk","12","35","5",",1446123,",",1222657,1222658,",0,"[{'id': 1446123, 'book_id': 'mrk', 'chapter': '12', 'verse': '35', 'word_num': 8, 'word': 'ἱερῷ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,DNS,'}]","ἱερῷ",1,1,"[{'id': 1222657, 'book_id': 'mrk', 'chapter': '12', 'verse': '35', 'word_num': 6, 'word': 'temple', 'occurrence': 1}, {'id': 1222658, 'book_id': 'mrk', 'chapter': '12', 'verse': '35', 'word_num': 7, 'word': 'courts', 'occurrence': 1}]","temple courts",2,"ἱερῷ = temple courts",0.01020408163265306,1,0,0
"465990","mrk","13","1","5",",1446302,",",1222881,",0,"[{'id': 1446302, 'book_id': 'mrk', 'chapter': '13', 'verse': '1', 'word_num': 5, 'word': 'ἱεροῦ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,GNS,'}]","ἱεροῦ",1,0,"[{'id': 1222881, 'book_id': 'mrk', 'chapter': '13', 'verse': '1', 'word_num': 7, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱεροῦ = temple",0.09183673469387756,9,0,0
"466030","mrk","13","3","10",",1446347,",",1222936,",0,"[{'id': 1446347, 'book_id': 'mrk', 'chapter': '13', 'verse': '3', 'word_num': 10, 'word': 'ἱεροῦ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,GNS,'}]","ἱεροῦ",1,0,"[{'id': 1222936, 'book_id': 'mrk', 'chapter': '13', 'verse': '3', 'word_num': 12, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱεροῦ = temple",0.09183673469387756,9,0,0
"467309","mrk","14","49","8",",1447718,",",1224769,",0,"[{'id': 1447718, 'book_id': 'mrk', 'chapter': '14', 'verse': '49', 'word_num': 7, 'word': 'ἱερῷ', 'occurrence': 1, 'strong': 'G24110', 'lemma': 'ἱερόν', 'morph': 'Gr,N,,,,,DNS,'}]","ἱερῷ",1,0,"[{'id': 1224769, 'book_id': 'mrk', 'chapter': '14', 'verse': '49', 'word_num': 9, 'word': 'temple', 'occurrence': 1}]","temple",1,"ἱερῷ = temple",0.2653061224489796,26,0,0
"467426","mrk","14","58","7",",1447841,1447842,",",1224930,",1,"[{'id': 1447841, 'book_id': 'mrk', 'chapter': '14', 'verse': '58', 'word_num': 8, 'word': 'τὸν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMS,'}, {'id': 1447842, 'book_id': 'mrk', 'chapter': '14', 'verse': '58', 'word_num': 9, 'word': 'ναὸν', 'occurrence': 1, 'strong': 'G34850', 'lemma': 'ναός', 'morph': 'Gr,N,,,,,AMS,'}]","τὸν ναὸν",2,0,"[{'id': 1224930, 'book_id': 'mrk', 'chapter': '14', 'verse': '58', 'word_num': 8, 'word': 'temple', 'occurrence': 1}]","temple",1,"τὸν ναὸν = temple",0.030612244897959183,3,0,0
